session_key,user_id,date,hour,weekday,weekday_ko,weekday_no,phase,creative,creative_label,ad_set,device,os,os_family,city,language,is_arrival,is_anyclick,is_action,is_cta,is_reserve,is_message,is_call,is_menu_view,is_dead_click,is_rage_click,is_nav,is_menu_tab,is_menu_group,is_view_menu,is_directions,is_lang_switch,is_privacy
4039,1918,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,3348,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,6561,2026-07-26,23,Sun,일,7,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,1156,2026-07-26,23,Sun,일,7,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,5695,2026-07-26,23,Sun,일,7,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,5806,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,6473,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4046,1004,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,273,2026-07-26,23,Sun,일,7,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,7781,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,3231,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,3881,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,2375,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,26,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,3332,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,3785,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,6705,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,2453,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,2540,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,3870,2026-07-26,23,Sun,일,7,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,7391,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,1756,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,1040,2026-07-27,0,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,5319,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,6512,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,2197,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,4855,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,2411,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,5331,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,2857,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,4775,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,2655,2026-07-27,0,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,1183,2026-07-27,0,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Chrome Mobile,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,733,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,3652,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,2022,2026-07-27,0,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,584,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,1318,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,7521,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,4869,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,7791,2026-07-27,0,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,3451,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,3549,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,631,2026-07-27,0,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,7299,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,5956,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,4056,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,5117,2026-07-27,1,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,3420,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,2462,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,2735,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Haiphong,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,3060,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,6517,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hung Yen,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,6984,2026-07-27,1,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,4529,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,6957,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,4756,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,3904,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,4762,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,5444,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,8077,2026-07-27,2,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,4081,2026-07-27,3,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,848,2026-07-27,3,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,6493,2026-07-27,3,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4103,3029,2026-07-27,3,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,7188,2026-07-27,3,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,4372,2026-07-27,3,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,5898,2026-07-27,3,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,4336,2026-07-27,3,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,6787,2026-07-27,3,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,2151,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,5602,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,4766,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Bắc Giang,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,702,2026-07-27,4,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,3622,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,5411,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,4891,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,1078,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,6277,2026-07-27,4,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,5665,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,3841,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,6425,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,5394,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,4260,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,3247,2026-07-27,4,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,3488,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,6179,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,4986,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4127,6742,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4128,3133,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,2579,2026-07-27,5,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,4612,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,2151,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,7608,2026-07-27,5,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hải Dương,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,1644,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,1291,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,3828,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,3662,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,7800,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,4415,2026-07-27,5,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,6372,2026-07-27,5,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,332,2026-07-27,5,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,3171,2026-07-27,5,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,4685,2026-07-27,5,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,725,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,630,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,5677,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,6782,2026-07-27,6,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,4006,2026-07-27,6,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,5106,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,1096,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,1771,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Tuyen Quang,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,5778,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,7592,2026-07-27,6,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,5430,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,7864,2026-07-27,6,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,3455,2026-07-27,6,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,6114,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,7863,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,2470,2026-07-27,6,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,305,2026-07-27,6,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,8047,2026-07-27,7,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,350,2026-07-27,7,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,5481,2026-07-27,7,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,5202,2026-07-27,7,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,5346,2026-07-27,7,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,4003,2026-07-27,7,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,7165,2026-07-27,7,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,3287,2026-07-27,7,Mon,월,1,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
